"word" "word.freq" "doc.freq"
"851" "landsleuten" 20 20
"852" "umwendend" 17 16
"853" "probiren" 30 28
"854" "polonaise" 4 4
"855" "tanzen" 202 151
"856" "ergangen" 41 40
"857" "zückten" 1 1
"858" "wildem" 37 37
"859" "geschrei" 173 155
"860" "senior" 10 7
"861" "raschen" 159 155
"862" "sprunges" 4 4
"863" "menschen" 2013 1620
"864" "gestalt" 752 658
"865" "kräftiges" 15 15
"866" "halt" 366 306
"867" "hemmten" 4 4
"868" "moment" 297 269
"869" "bewaffneten" 35 29
"870" "that" 1809 1530
"871" "zornschnaubender" 1 1
"872" "anruf" 7 7
"873" "brandfuchs" 2 1
"874" "loch" 82 68
"875" "fußtritt" 21 20
"876" "adligen" 5 5
"877" "männern" 167 161
"878" "verkehrt" 55 53
"879" "viri" 1 1
"880" "nobiles" 2 1
"881" "wandte" 811 725
"882" "fehlte" 248 236
"883" "pack" 41 38
"884" "glebae" 2 2
"885" "adscriptus" 2 2
"886" "verträte" 1 1
"887" "reden" 1119 960
"888" "auszumachen" 8 8
"889" "vätern" 25 25
"890" "rede" 675 605
"891" "stehen" 1311 1163
"892" "wiedehopf" 2 2
"893" "adler" 45 38
"894" "herold" 9 7
"895" "haut" 126 119
"896" "stücke" 123 114
"897" "taumelnde" 4 4
"898" "zweien" 36 33
"899" "republick" 2 2
"900" "gehöhnt" 1 1
"901" "tos'te" 4 4
"902" "meer" 263 212
"903" "verwirrter" 6 6
"904" "aufgehobener" 10 10
"905" "trocknet" 8 8
"906" "nasse" 18 18
"907" "beliebt" 65 61
"908" "schiert" 3 3
"909" "heißt" 647 562
"910" "kümmert" 46 43
"911" "hochmüthig" 35 34
"912" "birne" 1 1
"913" "bier" 77 67
"914" "nennt" 171 159
"915" "blut" 699 593
"916" "prätendirt" 3 3
"917" "verlorenes" 16 16
"918" "korn" 67 63
"919" "schwalbe" 11 10
"920" "misthaufen" 2 2
"921" "weizenboden" 1 1
"922" "aufging" 55 55
"923" "wir's" 80 71
"924" "zertraten" 3 3
"925" "stämmen" 16 15
"926" "großvater" 92 80
"927" "stallknecht" 13 13
"928" "vater" 3722 1916
"929" "schacherte" 1 1
"930" "handelte" 112 108
"931" "erzürnten" 7 7
"932" "mehrheit" 9 8
"933" "näher" 656 563
"934" "bequemer" 31 31
"935" "umringt" 38 38
"936" "gedrängt" 76 76
"937" "tobenden" 9 9
"938" "unfähig" 59 59
"939" "gebrauchen" 52 52
"940" "flog" 299 283
"941" "partei" 72 70
"942" "ergreifen" 71 70
"943" "sprung" 60 54
"944" "gefährlich" 142 135
"945" "besinnung" 104 100
"946" "unversehrt" 13 12
"947" "bedeutend" 54 54
"948" "beschädigt" 18 16
"949" "boden" 952 848
"950" "erreichte" 134 132
"951" "beschwichtigt" 7 7
"952" "tobten" 11 11
"953" "genugthuung" 97 91
"954" "mehrzahl" 32 30
"955" "stelle" 991 865
"956" "bereit" 308 297
"957" "gelassen" 245 236
"958" "einzusehen" 19 19
"959" "theilen" 135 133
"960" "kräfte" 207 196
"961" "abgingen" 7 7
"962" "beschloß" 172 172
"963" "galopiren" 1 1
"964" "geschlagen" 205 196
"965" "tobte" 49 49
"966" "steifen" 37 37
"967" "geraden" 43 43
"968" "degen" 94 76
"969" "knicken" 3 3
"970" "drinnen" 167 151
"971" "mensur" 1 1
"972" "arm" 1297 1047
"973" "schulter" 402 371
"974" "umsinke" 1 1
"975" "ungeziemenden" 1 1
"976" "ausfall" 15 15
"977" "gegner" 84 76
"978" "vorzubeugen" 15 15
"979" "fähig" 145 144
"980" "schielen" 2 2
"981" "brandenburger" 5 5
"982" "sandpilzen" 1 1
"983" "richten" 138 135
"984" "geringer" 68 66
"985" "zurückzuhalten" 27 27
"986" "trank" 248 227
"987" "blutigen" 66 62
"988" "entscheidung" 90 84
"989" "vorzubereiten" 30 30
"990" "ruhigeren" 9 9
"991" "uebermaß" 26 26
"992" "gewahrten" 8 8
"993" "gährung" 7 7
"994" "augenblick" 1639 1391
